LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold,SalePrice
4.721465316705745,1.4935259333846944,-0.5744104693040701,1.2992013192986847,0.852333257437144,-0.9672296066813473,2.3213943231257623,7.944535415352138,-0.7521758378613592,-0.4629130441244743,8.67530910373841,-0.11633928614822256,-0.2702083542015609,12.679186881995198,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,0,0,12,0,2,0,5,1,1,11,12,3,2,2,2,4,4,4,3,4,1,2,1,5,2,6,6,3,5,5,2,8,0,7,7,3,1,1,2,0,4,1,6,1,2,2,235000
0.9969823834465165,-0.500792258107029,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,0.42506895134584805,1.3337205700264418,7.512493782901059,-0.7521758378613592,2.2849480515049447,0.1316878172109873,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,4,1,3,3,0,0,0,17,2,2,0,3,1,1,13,14,3,3,4,1,4,4,4,6,6,1,0,1,5,3,6,0,0,0,0,2,8,0,7,5,5,0,0,1,0,5,1,6,0,0,6,104000
0.27025400622520346,-0.09278837059696288,0.8770546712431966,1.4132509468175218,-0.2886528311122454,0.13076193907993686,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.311931665243737,-0.3593249004055313,-0.11633928614822256,2.7797581523620583,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,4,0,16,2,2,0,2,3,1,12,13,2,2,4,2,1,4,1,3,6,1,0,1,5,0,6,2,1,5,5,2,8,4,0,7,4,1,0,2,0,3,1,5,1,3,0,274900
0.4519361005305317,-0.1975203928146045,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.2536563858791059,-0.7951632272572445,-0.12024172373467248,0.30133061556888385,0.2617975745030648,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,4,1,3,3,0,0,0,7,2,2,0,2,1,1,12,13,3,3,4,2,3,4,4,6,6,1,0,1,5,3,6,2,2,5,5,2,8,4,0,3,4,0,0,2,0,2,1,3,0,2,2,140000
0.22483348264887137,-0.03926980613359385,-0.5744104693040701,0.4328628025690571,1.4414293357642745,-0.659339193849317,-0.7951632272572445,-0.12024172373467248,1.1473282221113519,0.5486621943764657,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,3,3,0,4,0,11,2,2,0,2,1,1,9,10,3,3,4,1,4,4,4,1,4,1,4,1,5,3,6,6,3,5,5,2,8,4,0,5,5,0,1,2,0,3,1,4,2,2,1,171500
-0.9106796067594302,-0.352463652478216,-0.5744104693040701,0.3802245129449785,-0.2886528311122454,-1.28417561989079,0.22459273591954818,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,1.7029285135838468,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,0,0,17,0,2,0,0,1,1,8,8,3,3,2,0,2,4,4,4,6,1,2,1,5,3,2,2,3,5,5,2,0,4,4,5,5,0,0,2,0,2,1,4,0,1,4,112000
6.454644616316623e-16,-0.6092324954653909,0.5612779040248981,0.47892130599012595,-0.2886528311122454,-0.8630902023411018,-0.7951632272572445,-0.12024172373467248,0.4370094769955061,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,4,1,3,3,0,4,0,5,2,2,4,2,1,1,12,13,2,2,4,2,3,4,1,3,6,1,0,1,5,2,6,2,2,5,5,2,8,4,11,5,4,1,0,1,0,1,1,1,1,2,0,149000
-0.9106796067594302,-0.7032407603841927,-0.5744104693040701,-0.2887204176943542,-0.2886528311122454,-0.36050438139469954,0.4972915215780613,-0.12024172373467248,-0.7521758378613592,-0.1760484242510734,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,4,1,3,3,0,4,0,17,2,2,0,0,1,1,0,0,3,3,4,1,4,4,4,4,6,1,4,1,5,3,6,6,3,5,5,2,8,4,4,4,6,0,0,1,1,2,1,3,0,1,3,110000
1.314926048480841,0.13371341907946785,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.9396181144681142,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.19114656213914713,-0.3593249004055313,17.217232781030106,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,0,0,8,2,2,0,2,1,1,6,6,3,3,4,2,3,4,4,6,6,1,0,1,5,3,6,2,2,5,5,2,8,4,0,6,4,0,0,2,0,3,1,3,0,2,4,180500
-1.3648848425227509,0.3163179592522363,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.2966704876718158,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,3,1,0,3,0,1,0,19,5,2,0,2,1,1,6,6,3,3,2,1,4,4,4,6,6,1,4,1,5,3,3,2,2,5,5,2,8,4,0,4,4,0,0,1,1,3,1,6,1,1,2,143900
6.454644616316623e-16,0.198055962872507,-0.5744104693040701,-0.05404137645367026,1.6088566422361954,-0.43521308450835394,-0.7951632272572445,-0.12024172373467248,2.0811180331063404,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,0,3,0,4,0,12,2,2,0,2,1,1,13,14,3,3,4,2,4,4,4,1,5,1,4,1,5,3,6,2,2,5,5,2,8,4,0,3,4,1,0,1,0,3,1,4,1,1,3,141000
6.454644616316623e-16,0.3855713825559592,0.1347022711159686,1.362805919261113,-0.2886528311122454,-1.0758968112102991,1.2260160076234996,-0.12024172373467248,-0.2733092681203396,0.12591433351040124,-0.3593249004055313,-0.11633928614822256,2.492702481156071,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,3,1,0,2,0,4,1,20,2,2,0,5,1,1,9,10,2,2,4,1,3,4,2,3,6,1,0,1,5,3,6,2,1,5,5,2,8,4,5,6,4,1,0,2,1,3,1,5,1,2,3,277000
0.22483348264887137,-0.2271861139403671,0.8659747846741335,0.7530790644488689,-0.2886528311122454,-0.5936860911130754,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,3,3,0,4,0,12,2,2,0,2,3,1,6,6,4,3,4,1,3,4,4,5,6,1,0,1,5,3,6,2,2,5,3,2,8,4,0,5,6,1,0,1,0,3,1,4,0,2,6,145000
-0.13853070596178513,-0.49237360751728554,-0.5744104693040701,0.05342846486215696,-0.2886528311122454,-0.3876711825269375,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,1.2119157959673281,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,3,3,0,4,0,7,2,2,0,2,1,1,11,12,3,3,4,1,4,4,4,5,6,1,4,0,1,3,6,0,0,0,0,2,8,4,1,4,5,1,0,1,0,2,1,3,0,0,3,98000
0.5881976712595278,-0.009704307038661522,-0.5744104693040701,-0.8940607483712586,-0.2886528311122454,1.3781708910685297,-0.7951632272572445,-0.12024172373467248,0.04593511170700675,-0.3723242167960319,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,0,0,7,2,2,0,2,1,1,12,13,3,3,4,2,3,4,3,3,6,1,0,1,5,2,6,2,2,5,5,2,8,4,0,5,4,0,0,2,0,3,1,4,0,2,2,186000
0.0885719119198752,-0.1880995219165583,-0.5744104693040701,0.8298432368173169,-0.2886528311122454,-1.1075914125312434,1.3130962921194955,-0.12024172373467248,0.5886505574134956,0.9261156415783091,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,3,3,4,2,3,4,4,3,6,1,0,1,5,2,6,2,2,5,5,2,6,5,5,6,4,1,0,2,1,3,1,5,1,2,6,252678
-1.2286232717937546,0.305794646015057,-0.5744104693040701,0.5973574576443029,-0.2886528311122454,-0.6638669940380234,-0.7951632272572445,-0.12024172373467248,1.0355926891717806,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,1,3,0,1,0,5,2,2,0,2,1,1,12,13,3,3,4,2,3,4,4,1,6,1,0,1,5,3,6,2,3,5,5,2,8,4,0,4,4,0,1,1,0,3,1,3,0,2,6,156000
6.454644616316623e-16,0.03840226775987243,0.2732008532292574,-0.14396512122813793,-0.2886528311122454,-0.5801026905469564,0.8158220359186774,-0.12024172373467248,-0.7521758378613592,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.8196560661262992,1.6452097110066422,3,1,0,3,0,2,0,5,2,2,0,5,1,1,6,6,2,3,4,1,3,4,4,3,6,1,0,1,5,3,6,2,1,5,5,2,8,4,5,5,6,0,0,1,1,3,1,4,0,1,2,161750
0.0885719119198752,-0.05069511764824566,-0.21985409909405074,-0.1834438384461969,-0.2886528311122454,0.32319344709995573,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,0,3,0,4,0,12,2,2,0,2,1,1,6,6,2,3,4,1,4,4,4,2,6,1,4,1,5,2,2,2,3,5,5,2,8,4,0,4,5,0,1,1,0,2,1,4,1,1,4,134450
-0.22937175311444924,-0.20714170777431132,0.8992144443813228,1.1018077332083898,-0.2886528311122454,-0.17486457365774016,-0.7951632272572445,-0.12024172373467248,0.3571983820386695,0.7751342626975717,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,2,4,2,3,4,3,3,6,1,0,1,5,2,6,2,3,5,5,2,8,4,0,6,4,1,0,2,0,3,1,6,0,2,3,210000
-0.5927359417251057,-0.06121843088542497,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,0.2688598448354798,0.3918785456092243,-0.12024172373467248,-0.7521758378613592,1.892396466415028,0.6227005348275059,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,4,1,3,3,0,4,0,17,2,2,0,5,1,1,8,8,3,3,4,1,4,4,4,6,6,1,1,0,5,3,6,6,3,5,5,2,8,3,6,3,3,0,0,1,0,3,1,6,0,1,8,107000
6.454644616316623e-16,0.5154591345120009,1.1540518354697742,-0.22511581773192585,-0.2886528311122454,-0.24957327677139457,1.0770628894066647,-0.12024172373467248,-0.7521758378613592,1.09219515834712,2.095738687677062,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,3,1,0,3,0,0,0,6,2,2,0,0,1,1,12,13,2,2,2,1,4,4,4,2,6,1,0,1,5,2,6,2,3,5,5,2,8,4,4,6,8,0,1,1,1,3,1,6,2,2,4,311500
-1.2286232717937546,-0.7523495554910294,-0.48577137675156523,-0.9379259897246575,-0.2886528311122454,1.504949296352307,-0.7951632272572445,-0.12024172373467248,0.10978398767247603,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,2,4,2,3,4,1,3,6,1,0,1,5,2,6,2,1,5,5,2,6,5,11,6,4,0,0,2,0,2,1,3,0,2,2,167240
0.13399243549620726,-0.1530218111259606,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,2.107146721450248,-0.7951632272572445,-0.12024172373467248,2.0491935951236058,-0.20624470002722087,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,0,3,0,4,0,5,2,2,0,2,1,1,12,13,3,2,4,2,3,4,3,6,6,1,0,1,5,2,6,2,2,5,5,2,6,5,0,6,4,0,0,2,0,2,1,3,0,2,3,204900
6.454644616316623e-16,-0.24542652355147793,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.0023634754059048,2.0853609204129318,-0.12024172373467248,0.20555730162067995,-0.009968907482262356,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,3,2,4,2,3,4,4,6,6,1,0,1,5,2,6,4,2,5,5,2,4,4,5,5,4,0,0,2,1,4,1,6,1,2,11,200000
0.679038718412192,0.0960299354872829,-0.5744104693040701,0.2332759544110923,-0.2886528311122454,-0.9151599045112245,0.9029023204146732,-0.12024172373467248,0.9158760467365257,2.435929430385682,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,4,0,14,6,2,0,5,1,1,12,13,3,3,4,1,3,4,4,1,6,1,4,1,5,3,6,2,2,5,5,2,8,4,5,5,5,1,0,2,1,3,1,4,1,2,1,179900
-0.0022691352327889346,-0.0016865445722391962,-0.5744104693040701,0.1762511406516738,0.8275292120338964,-0.9219516047942841,-0.7951632272572445,-0.12024172373467248,0.9717438132063113,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,2,0,12,2,2,0,2,1,1,6,6,3,3,4,1,4,4,4,1,4,1,2,1,5,3,6,6,3,5,5,2,8,0,0,3,5,0,0,1,0,2,1,2,0,2,2,97000
1.496608142786169,0.2961733310553502,4.533417239034021,-0.8501955070178597,-0.2886528311122454,4.004295000518199,-0.7951632272572445,-0.12024172373467248,1.2271393170681884,0.8808212279140878,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,4,0,16,2,2,0,2,3,1,12,13,2,0,4,2,1,4,2,3,6,1,0,1,5,0,6,2,1,5,5,2,8,4,0,9,4,0,0,2,0,3,1,6,1,3,5,386250
-2.22787479047306,-0.8856448564953007,0.21226147709941035,-0.9730181828073765,-0.2886528311122454,0.1420814395517027,0.7447828564614177,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,2,3,4,1,4,4,4,6,6,1,4,1,5,3,6,6,3,5,5,2,0,0,12,4,4,0,0,2,1,3,1,4,0,1,4,112000
0.5427771476831958,-0.05680866152889269,1.0321730832100802,0.2661748854261415,-0.2886528311122454,0.16019264030652797,2.197648655684084,-0.12024172373467248,1.0355926891717806,1.0167044689067515,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,3,1,0,3,0,4,0,15,2,2,0,5,1,1,12,13,2,2,4,2,3,4,4,3,6,1,0,1,5,2,6,2,2,5,5,2,8,0,5,6,4,0,0,2,1,4,1,7,1,3,5,290000
-2.22787479047306,-0.866702892668378,0.12916232783143705,-0.2689810590853247,-0.2886528311122454,-0.9174238046055777,0.35979633553175216,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,2,3,4,1,4,4,4,5,6,1,4,1,5,3,6,6,3,5,5,2,8,4,12,5,5,0,0,1,1,2,1,3,0,1,8,106000
-0.0022691352327889346,-0.2000259435853615,-0.5744104693040701,0.8737084781707157,-0.2886528311122454,-1.1257026132860688,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,2,0,19,1,2,0,2,1,1,6,6,3,3,4,1,4,4,4,1,6,1,4,1,5,3,6,6,3,5,5,2,8,4,0,4,4,0,0,1,0,3,1,3,1,1,4,125000
-1.2286232717937546,-0.7351113661882215,-0.48577137675156523,-0.9379259897246575,-0.2886528311122454,1.7879368081464524,-0.7951632272572445,-0.12024172373467248,0.38912282002140414,-0.40252049257217937,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,2,4,2,3,4,1,3,6,1,0,1,5,2,6,2,1,5,5,2,8,4,11,6,4,0,0,2,0,2,1,5,1,2,4,192500
0.13399243549620726,-0.1760728782169248,0.6443770532928714,-0.9730181828073765,-0.2886528311122454,1.4189210927668867,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,1.604725970060543,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,4,0,12,2,2,0,2,3,1,8,8,2,3,4,1,4,4,4,6,6,1,4,1,5,3,6,2,2,5,5,2,8,4,0,5,5,1,0,1,0,3,1,4,0,1,3,148000
4.721465316705745,0.4631432344185952,2.2288008326688957,0.5381393818172144,-0.2886528311122454,0.465819153044205,2.1930654828158738,-0.12024172373467248,-0.7521758378613592,1.4998448813251108,2.9468273982123607,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,0,3,0,4,0,15,2,2,0,5,1,1,12,13,2,2,4,2,3,4,4,3,6,1,0,1,5,0,6,2,1,5,5,2,8,4,5,7,4,1,0,2,1,4,1,7,1,3,6,403000
-2.22787479047306,-0.8856448564953007,1.0709526862018008,-0.9730181828073765,-0.2886528311122454,-0.19071187431821232,0.35979633553175216,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,2,3,4,1,4,4,4,6,6,1,4,1,5,3,6,2,3,5,5,2,8,4,12,5,4,0,0,1,1,2,1,3,1,1,5,94500
0.22483348264887137,0.013346760052302665,-0.5744104693040701,-0.5738444864914468,4.126467250665827,-1.28417561989079,-0.7951632272572445,-0.12024172373467248,2.160929128063177,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,0,0,5,2,2,0,2,1,1,6,6,3,3,4,1,4,2,1,4,1,1,4,1,5,3,6,2,3,5,5,2,8,4,0,4,5,1,0,1,0,3,1,3,0,1,1,128200
6.454644616316623e-16,-0.26717470424164846,0.0,0.3977706094863381,-0.2886528311122454,-0.7521590977177968,1.7255818502584228,-0.12024172373467248,1.546383696895535,0.020227368293885106,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,4,0,8,2,2,0,5,1,1,12,13,0,2,4,2,3,4,4,3,6,1,0,1,5,2,6,4,1,5,5,2,8,4,5,5,4,1,0,2,1,4,1,6,2,2,4,216500
-2.22787479047306,-0.8856448564953007,2.771715274552988,-0.1878303625815368,-0.2886528311122454,-1.0011881080966447,0.35979633553175216,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.1387774889497933,4,1,3,3,0,4,0,2,2,2,4,5,1,1,6,6,2,3,4,1,4,4,4,1,6,1,4,1,5,3,6,6,3,5,5,2,8,4,12,5,2,0,0,1,1,2,1,3,0,1,7,89500
-0.22937175311444924,-0.17476999181613118,-0.031496027419977965,-0.9203798931832978,-0.2886528311122454,1.8626455112601068,-0.7951632272572445,-0.12024172373467248,0.30133061556888385,0.8808212279140878,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,2,0,5,2,2,0,2,1,1,12,13,2,2,4,2,3,4,1,3,6,1,0,1,5,2,6,2,2,5,5,2,8,4,0,6,4,0,0,2,0,3,1,4,0,2,4,185500
6.454644616316623e-16,-0.1066190108515414,-0.5744104693040701,-0.0913268316040593,-0.2886528311122454,0.0605810361549888,0.8776948696395165,-0.12024172373467248,2.200834675541595,0.3523864018315072,-0.3593249004055313,8.004507469734538,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,0,3,0,1,0,20,7,2,0,5,1,1,6,6,3,2,4,2,3,4,4,2,6,1,0,1,5,2,6,2,2,5,5,2,8,4,5,6,6,0,0,2,1,3,1,5,0,2,1,194500
1.0424029070228484,0.15165316259808778,0.8327351249669442,-0.9730181828073765,-0.2886528311122454,2.5508711399434683,-0.7951632272572445,-0.12024172373467248,0.5886505574134956,2.737892188147157,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,3,1,3,3,0,4,0,16,2,2,0,2,3,1,12,13,2,0,4,2,1,4,4,6,6,1,0,1,5,2,6,2,1,5,5,2,6,5,0,7,4,0,0,2,0,3,1,5,0,3,11,318000
-0.819838559606766,-0.1779770968027001,-0.5744104693040701,-0.7668515484464018,-0.2886528311122454,0.16698434058958747,0.7837398258412053,-0.12024172373467248,-0.7521758378613592,1.4092560539966683,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,3,3,0,4,0,7,2,2,0,0,1,1,12,13,3,3,4,1,4,1,4,4,6,1,4,1,1,3,6,6,3,5,5,2,8,4,4,5,3,0,0,1,1,3,1,5,1,1,3,113000
0.22483348264887137,-0.1520195908176578,-0.3749725110609342,1.3913183261408224,-0.2886528311122454,-0.1793923738464465,-0.7951632272572445,-0.12024172373467248,0.3971039295170878,1.832003914862733,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,1,1,3,3,0,4,0,21,2,2,0,2,1,1,12,13,4,2,4,2,3,4,1,3,6,1,0,1,5,2,6,2,2,5,5,2,8,4,0,7,4,1,0,2,0,3,1,5,0,2,3,262500
-1.3648848425227509,-0.6651563886686866,-0.5744104693040701,-0.25143496254396513,-0.2886528311122454,-0.47596328620671086,-0.7951632272572445,-0.12024172373467248,-0.28927148711170697,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,4,1,3,3,0,4,0,17,2,2,0,2,1,1,12,13,3,3,2,1,4,4,4,1,6,1,2,1,5,2,6,0,0,0,0,2,8,4,1,4,8,0,0,1,0,2,1,2,0,0,7,110500
-0.32021280026711335,-0.5529077141387742,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,-0.06166956894008201,0.4675008979346943,-0.12024172373467248,-0.7521758378613592,-0.704483250333654,0.9009410748101997,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,4,1,3,3,0,0,0,17,2,2,0,0,1,1,13,14,3,3,4,0,4,4,4,6,6,1,2,0,1,3,6,2,3,2,5,2,8,4,4,4,3,0,0,1,0,3,1,4,0,1,3,79000
0.22483348264887137,0.024571627505293923,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,0.13302583917429003,0.5591643552989004,-0.12024172373467248,-0.7521758378613592,-0.2817353894675895,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.8919935999782177,3,1,3,3,0,0,0,20,2,2,4,5,1,1,9,10,3,3,4,1,3,4,4,6,6,1,4,1,5,3,6,2,2,5,5,2,8,4,12,5,5,0,0,1,1,3,1,4,1,1,3,120000
6.454644616316623e-16,-0.1640462345172913,-0.5744104693040701,0.551298954223234,-0.2886528311122454,-0.7114088960194398,1.2397655262281306,-0.12024172373467248,-0.7521758378613592,1.258274675115931,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.6452097110066422,3,1,0,3,0,4,0,20,2,2,0,5,1,1,12,13,3,2,4,2,3,4,4,3,6,1,0,1,5,2,6,2,2,5,5,2,8,4,5,6,4,1,0,2,1,3,1,6,2,2,4,205000
0.4519361005305317,-0.011708747655267105,-0.009336254281851752,1.0645222780580008,-0.2886528311122454,0.7895568665367073,-0.7951632272572445,-0.12024172373467248,0.8201027327883218,-0.11565587269877847,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,4,0,14,2,2,0,2,1,1,13,14,2,3,4,1,3,4,1,3,6,1,2,1,5,3,6,2,1,5,5,2,8,4,0,6,4,0,1,2,0,3,1,4,1,2,5,241500
-0.047689658809120995,-0.1377880624397582,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.0250024763494363,1.5422549355300106,-0.12024172373467248,-0.7521758378613592,0.2014050229507699,1.4737892453628048,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,4,1,3,3,0,4,0,17,2,2,1,5,1,1,0,0,3,3,1,4,2,4,4,6,6,1,2,0,3,1,6,6,3,4,4,2,8,4,14,5,7,0,0,2,0,4,2,7,0,1,3,137000
0.22483348264887137,0.07949330040028686,-0.5744104693040701,-0.9730181828073765,-0.2886528311122454,1.810575809089984,-0.7951632272572445,-0.12024172373467248,-0.7521758378613592,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.3676547331070554,3,1,3,3,0,4,0,12,2,2,0,2,3,1,13,3,3,3,4,1,4,4,4,6,6,1,0,1,5,3,6,2,3,5,5,2,8,4,0,5,4,0,0,1,0,2,1,3,1,2,5,140000
0.0885719119198752,0.0801948546160988,-0.014876197566383306,-0.9730181828073765,-0.2886528311122454,0.617500459365867,1.1022703401818215,-0.12024172373467248,0.3971039295170878,0.32219012605535974,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.6144386220786311,3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,2,2,4,2,3,4,4,6,6,1,0,1,5,2,6,2,2,5,5,2,8,4,5,6,4,0,0,2,1,3,1,6,0,2,8,180000
